Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Läti;NPS Leedu;NPS Soome;NPS Eesti
1436058000;05.07.2015 04:00;;;;;11.08;11.08;9.14;9.14
1436061600;05.07.2015 05:00;;;;;11.07;11.07;8.94;8.94
1436065200;05.07.2015 06:00;;;;;8.82;8.82;8.82;8.82
1436068800;05.07.2015 07:00;;;;;20.02;20.02;9.33;20.02
1436072400;05.07.2015 08:00;;;;;20.1;20.1;9.59;9.59
1436076000;05.07.2015 09:00;;;;;37.36;37.36;9.44;33.52
1436079600;05.07.2015 10:00;;;;;58.01;58.01;11.09;33.54
1436083200;05.07.2015 11:00;;;;;58.02;58.02;17.42;33.55
1436086800;05.07.2015 12:00;;;;;58.01;58.01;18.78;33.54
1436090400;05.07.2015 13:00;;;;;58.01;58.01;17.52;33.54
1436094000;05.07.2015 14:00;;;;;58.03;58.03;12.24;12.24
1436097600;05.07.2015 15:00;;;;;58.03;58.03;11.92;11.92
1436101200;05.07.2015 16:00;;;;;58.03;58.03;11.62;11.62
1436104800;05.07.2015 17:00;;;;;58.03;58.03;14.91;14.91
1436108400;05.07.2015 18:00;;;;;58.05;58.05;12.25;12.25
1436112000;05.07.2015 19:00;;;;;58.03;58.03;12.8;12.8
1436115600;05.07.2015 20:00;;;;;58.01;58.01;19.94;33.54
1436119200;05.07.2015 21:00;;;;;58.02;58.02;12.39;33.52
1436122800;05.07.2015 22:00;;;;;58.01;58.01;33.55;33.55
1436126400;05.07.2015 23:00;;;;;52.01;52.01;52.01;52.01
1436130000;06.07.2015 00:00;;;;;29.23;29.23;14.9;29.23
1436133600;06.07.2015 01:00;;;;;10.74;10.74;10.74;10.74
1436137200;06.07.2015 02:00;;;;;14;14;9.4;14
1436140800;06.07.2015 03:00;;;;;12.04;12.04;8.59;12.04
1436144400;06.07.2015 04:00;;;;;7.14;7.14;7.14;7.14
1436148000;06.07.2015 05:00;;;;;6.07;6.07;6.07;6.07
1436151600;06.07.2015 06:00;;;;;33.46;33.46;33.46;33.46
1436155200;06.07.2015 07:00;;;;;55.53;55.53;55.53;55.53
1436158800;06.07.2015 08:00;;;;;63.05;63.05;63.05;63.05
1436162400;06.07.2015 09:00;;;;;66.71;66.71;66.71;66.71
1436166000;06.07.2015 10:00;;;;;66.72;66.72;66.72;66.72
1436169600;06.07.2015 11:00;;;;;66.71;66.71;66.71;66.71
1436173200;06.07.2015 12:00;;;;;66.72;66.72;66.72;66.72
1436176800;06.07.2015 13:00;;;;;66.7;66.7;66.7;66.7
1436180400;06.07.2015 14:00;;;;;65.04;65.04;65.04;65.04
1436184000;06.07.2015 15:00;;;;;59.94;59.94;59.94;59.94
1436187600;06.07.2015 16:00;;;;;55.58;55.58;55.58;55.58
1436191200;06.07.2015 17:00;;;;;55.51;55.51;53.62;53.62
1436194800;06.07.2015 18:00;;;;;55.09;55.09;48.23;48.23
1436198400;06.07.2015 19:00;;;;;55.08;55.08;45.85;45.85
1436202000;06.07.2015 20:00;;;;;55.53;55.53;45.28;45.28
1436205600;06.07.2015 21:00;;;;;55;55;23.5;23.5
1436209200;06.07.2015 22:00;;;;;23.41;23.41;21.76;23.41
1436212800;06.07.2015 23:00;;;;;23.1;23.1;23.1;23.1
1436216400;07.07.2015 00:00;;;;;9.39;9.39;9.39;9.39
1436220000;07.07.2015 01:00;;;;;5.64;5.64;5.64;5.64
1436223600;07.07.2015 02:00;;;;;11.01;11.01;5.85;5.85
1436227200;07.07.2015 03:00;;;;;11.02;11.02;5.09;5.09
1436230800;07.07.2015 04:00;;;;;11.02;11.02;5.03;5.03
1436234400;07.07.2015 05:00;;;;;5.03;5.03;4.74;4.74
1436238000;07.07.2015 06:00;;;;;8.06;8.06;8.06;8.06
1436241600;07.07.2015 07:00;;;;;55.03;55.03;29.92;29.92
1436245200;07.07.2015 08:00;;;;;57.18;57.18;39.9;39.9
1436248800;07.07.2015 09:00;;;;;59.97;59.97;33.6;33.6
1436252400;07.07.2015 10:00;;;;;63;63;48.53;48.53
1436256000;07.07.2015 11:00;;;;;61.78;61.78;61.78;61.78
1436259600;07.07.2015 12:00;;;;;63.05;63.05;63.05;63.05
1436263200;07.07.2015 13:00;;;;;65.03;65.03;65.03;65.03
1436266800;07.07.2015 14:00;;;;;65.01;65.01;48.18;48.18
1436270400;07.07.2015 15:00;;;;;63.04;63.04;43.7;43.7
1436274000;07.07.2015 16:00;;;;;60.06;60.06;41.45;41.45
1436277600;07.07.2015 17:00;;;;;57.15;57.15;47.57;47.57
1436281200;07.07.2015 18:00;;;;;57.15;57.15;38.69;38.69
1436284800;07.07.2015 19:00;;;;;57.15;57.15;37.9;37.9
1436288400;07.07.2015 20:00;;;;;57.16;57.16;49.93;49.93
1436292000;07.07.2015 21:00;;;;;55.09;55.09;33.51;33.51
1436295600;07.07.2015 22:00;;;;;57.1;57.1;33.51;33.51
1436299200;07.07.2015 23:00;;;;;52.04;52.04;37.99;37.99
1436302800;08.07.2015 00:00;;;;;29.23;29.23;14.96;14.96
1436306400;08.07.2015 01:00;;;;;10.05;10.05;8.15;8.15
1436310000;08.07.2015 02:00;;;;;9.03;9.03;6.98;6.98
1436313600;08.07.2015 03:00;;;;;9.07;9.07;6.21;6.21
1436317200;08.07.2015 04:00;;;;;9.03;9.03;5.37;5.37
1436320800;08.07.2015 05:00;;;;;5.09;5.09;4.97;4.97
1436324400;08.07.2015 06:00;;;;;23.4;23.4;23.4;23.4
1436328000;08.07.2015 07:00;;;;;59.02;59.02;34.8;34.8
1436331600;08.07.2015 08:00;;;;;59.07;59.07;44.48;44.48
1436335200;08.07.2015 09:00;;;;;63.03;63.03;62.95;62.95
1436338800;08.07.2015 10:00;;;;;63.01;63.01;63.01;63.01
1436342400;08.07.2015 11:00;;;;;63.09;63.09;63.09;63.09
1436346000;08.07.2015 12:00;;;;;63.04;63.04;63.04;63.04
1436349600;08.07.2015 13:00;;;;;59.1;59.1;59.1;59.1
1436353200;08.07.2015 14:00;;;;;59.1;59.1;59.1;59.1
1436356800;08.07.2015 15:00;;;;;59.1;59.1;59.1;59.1
1436360400;08.07.2015 16:00;;;;;59.09;59.09;40.09;40.09
1436364000;08.07.2015 17:00;;;;;56.95;56.95;33.59;33.59
1436367600;08.07.2015 18:00;;;;;55.09;55.09;39.96;39.96
1436371200;08.07.2015 19:00;;;;;55.06;55.06;49.13;49.13
1436374800;08.07.2015 20:00;;;;;59.05;59.05;37.8;37.8
1436378400;08.07.2015 21:00;;;;;56.93;56.93;33.51;33.51
1436382000;08.07.2015 22:00;;;;;55.07;55.07;26.95;26.95
1436385600;08.07.2015 23:00;;;;;29.93;29.93;29.93;29.93
1436389200;09.07.2015 00:00;;;;;26.03;26.03;12.08;12.08
1436392800;09.07.2015 01:00;;;;;6.65;6.65;4.35;4.35
1436396400;09.07.2015 02:00;;;;;8.02;8.02;3.96;3.96
1436400000;09.07.2015 03:00;;;;;8.01;8.01;3.58;3.58
1436403600;09.07.2015 04:00;;;;;7.08;7.08;3.27;3.27
1436407200;09.07.2015 05:00;;;;;7.04;7.04;3.25;3.25
1436410800;09.07.2015 06:00;;;;;10;10;10;10
1436414400;09.07.2015 07:00;;;;;56.93;56.93;29.55;29.55
1436418000;09.07.2015 08:00;;;;;58.12;58.12;33.56;33.56
1436421600;09.07.2015 09:00;;;;;58.16;58.16;33.5;33.5
1436425200;09.07.2015 10:00;;;;;58.15;58.15;33.59;33.59
1436428800;09.07.2015 11:00;;;;;58.18;58.18;48.51;48.51
1436432400;09.07.2015 12:00;;;;;58.14;58.14;58.14;58.14
1436436000;09.07.2015 13:00;;;;;58.18;58.18;58.18;58.18
1436439600;09.07.2015 14:00;;;;;58.13;58.13;33.56;33.56
1436443200;09.07.2015 15:00;;;;;58.17;58.17;33.53;33.53
1436446800;09.07.2015 16:00;;;;;58.13;58.13;29;29
1436450400;09.07.2015 17:00;;;;;53.1;53.1;25.16;25.16
1436454000;09.07.2015 18:00;;;;;53.05;53.05;31.67;31.67
1436457600;09.07.2015 19:00;;;;;33.55;33.55;33.55;33.55
1436461200;09.07.2015 20:00;;;;;53.1;53.1;33.58;33.58
1436464800;09.07.2015 21:00;;;;;39.03;39.03;28.02;28.02
1436468400;09.07.2015 22:00;;;;;25.47;25.47;25.47;25.47
1436472000;09.07.2015 23:00;;;;;26.08;26.08;23.49;23.49
1436475600;10.07.2015 00:00;;;;;20.05;20.05;5.22;5.22
1436565600;11.07.2015 01:00;;;;;12.05;12.05;12.05;12.05
1436569200;11.07.2015 02:00;;;;;6.88;6.88;6.88;6.88
1436572800;11.07.2015 03:00;;;;;6.66;6.66;6.66;6.66
1436576400;11.07.2015 04:00;;;;;6.43;6.43;6.43;6.43
1436580000;11.07.2015 05:00;;;;;6.03;6.03;6.03;6.03
1436583600;11.07.2015 06:00;;;;;10.04;10.04;6.43;6.43
1436587200;11.07.2015 07:00;;;;;20.02;20.02;10.13;10.13
1436590800;11.07.2015 08:00;;;;;20.07;20.07;20.07;20.07
1436594400;11.07.2015 09:00;;;;;53.99;53.99;27.82;33.5
1436598000;11.07.2015 10:00;;;;;57.51;57.51;31.48;33.51
1436601600;11.07.2015 11:00;;;;;57.51;57.51;30;33.51
1436605200;11.07.2015 12:00;;;;;49.93;49.93;28.02;33.51
1436608800;11.07.2015 13:00;;;;;49.99;49.99;27.74;33.5
1436612400;11.07.2015 14:00;;;;;57.5;57.5;28.7;28.7
1436616000;11.07.2015 15:00;;;;;23.49;23.49;23.49;23.49
1436619600;11.07.2015 16:00;;;;;49.99;49.99;23.17;23.17
1436623200;11.07.2015 17:00;;;;;57.51;57.51;23.46;23.46
1436626800;11.07.2015 18:00;;;;;57.5;57.5;23.43;23.43
1436630400;11.07.2015 19:00;;;;;23.42;23.42;23.42;23.42
1436634000;11.07.2015 20:00;;;;;21.36;21.36;21.36;21.36
1436637600;11.07.2015 21:00;;;;;20.55;20.55;20.55;20.55
1436641200;11.07.2015 22:00;;;;;23.47;23.47;23.47;23.47
1436644800;11.07.2015 23:00;;;;;52.05;52.05;23.5;23.5
1436648400;12.07.2015 00:00;;;;;28.01;28.01;17.01;23.41
1436652000;12.07.2015 01:00;;;;;17.07;17.07;17.07;17.07
1436655600;12.07.2015 02:00;;;;;8.05;8.05;7.43;8.05
1436659200;12.07.2015 03:00;;;;;8.02;8.02;6.57;6.57
1436662800;12.07.2015 04:00;;;;;8;8;6.08;6.08
1436666400;12.07.2015 05:00;;;;;5.61;5.61;5.61;5.61
1436670000;12.07.2015 06:00;;;;;8.03;8.03;5.64;5.64
1436673600;12.07.2015 07:00;;;;;6.01;6.01;6.01;6.01
1436677200;12.07.2015 08:00;;;;;6.83;6.83;6.83;6.83
1436680800;12.07.2015 09:00;;;;;39.32;39.32;10.26;23.45
1436684400;12.07.2015 10:00;;;;;45.05;45.05;18.6;23.47
1436688000;12.07.2015 11:00;;;;;45.08;45.08;23.47;23.47
1436691600;12.07.2015 12:00;;;;;45.07;45.07;29.34;29.34
1436695200;12.07.2015 13:00;;;;;53.98;53.98;23.47;23.47
1436698800;12.07.2015 14:00;;;;;53.94;53.94;19.36;19.36
1436702400;12.07.2015 15:00;;;;;57.5;57.5;22.36;22.36
1436706000;12.07.2015 16:00;;;;;45.08;45.08;22.65;22.65
1436709600;12.07.2015 17:00;;;;;45.08;45.08;22.93;22.93
1436713200;12.07.2015 18:00;;;;;45.08;45.08;21.78;21.78
1436716800;12.07.2015 19:00;;;;;57.5;57.5;22.06;23.48
1436720400;12.07.2015 20:00;;;;;53.95;53.95;28.98;28.98
1436724000;12.07.2015 21:00;;;;;53.98;53.98;22.29;23.47
1436727600;12.07.2015 22:00;;;;;53.95;53.95;24.99;24.99
1436731200;12.07.2015 23:00;;;;;52.06;52.06;29.95;29.95
1436734800;13.07.2015 00:00;;;;;26.13;26.13;20.24;23.48
1436738400;13.07.2015 01:00;;;;;23.48;23.48;23.48;23.48
1436742000;13.07.2015 02:00;;;;;9.07;9.07;7.8;9.07
1436745600;13.07.2015 03:00;;;;;8.02;8.02;7.38;8.02
1436749200;13.07.2015 04:00;;;;;8.02;8.02;7.05;7.05
1436752800;13.07.2015 05:00;;;;;8.04;8.04;6.95;6.95
1436756400;13.07.2015 06:00;;;;;39.37;39.37;33.55;33.55
1436760000;13.07.2015 07:00;;;;;57.54;57.54;57.54;57.54
1436763600;13.07.2015 08:00;;;;;57.6;57.6;57.6;57.6
1436767200;13.07.2015 09:00;;;;;66.72;66.72;66.72;66.72
1436770800;13.07.2015 10:00;;;;;66.72;66.72;66.72;66.72
1436774400;13.07.2015 11:00;;;;;66.72;66.72;66.72;66.72
1436778000;13.07.2015 12:00;;;;;66.72;66.72;66.72;66.72
1436781600;13.07.2015 13:00;;;;;66.73;66.73;66.73;66.73
1436785200;13.07.2015 14:00;;;;;65.08;65.08;65.08;65.08
1436788800;13.07.2015 15:00;;;;;65.06;65.06;65.06;65.06
1436792400;13.07.2015 16:00;;;;;59.58;59.58;44.93;44.93
1436796000;13.07.2015 17:00;;;;;57.54;57.54;39.98;39.98
1436799600;13.07.2015 18:00;;;;;57.53;57.53;37.38;37.38
1436803200;13.07.2015 19:00;;;;;57.52;57.52;39.98;39.98
1436806800;13.07.2015 20:00;;;;;57.57;57.57;39.95;39.95
1436810400;13.07.2015 21:00;;;;;57.51;57.51;35.91;35.91
1436814000;13.07.2015 22:00;;;;;55.03;55.03;38.38;38.38
1436817600;13.07.2015 23:00;;;;;50.1;50.1;39.94;39.94
1436821200;14.07.2015 00:00;;;;;27.03;27.03;15.92;15.92
1436824800;14.07.2015 01:00;;;;;8.75;8.75;8.75;8.75
1436828400;14.07.2015 02:00;;;;;9.08;9.08;8.1;8.1
1436832000;14.07.2015 03:00;;;;;9.06;9.06;7.59;7.59
1436835600;14.07.2015 04:00;;;;;9.05;9.05;7.29;7.29
1436839200;14.07.2015 05:00;;;;;9.07;9.07;7.64;7.64
1436842800;14.07.2015 06:00;;;;;33.59;33.59;33.59;33.59
1436846400;14.07.2015 07:00;;;;;57.15;57.15;49.43;49.43
1436850000;14.07.2015 08:00;;;;;57.18;57.18;54.98;54.98
1436853600;14.07.2015 09:00;;;;;63.05;63.05;49.99;49.99
1436857200;14.07.2015 10:00;;;;;66.7;66.7;66.7;66.7
1436860800;14.07.2015 11:00;;;;;65.05;65.05;65.05;65.05
1436864400;14.07.2015 12:00;;;;;66.7;66.7;66.7;66.7
1436868000;14.07.2015 13:00;;;;;66.7;66.7;66.7;66.7
1436871600;14.07.2015 14:00;;;;;65.05;65.05;52.24;52.24
1436875200;14.07.2015 15:00;;;;;65.01;65.01;43.92;43.92
1436878800;14.07.2015 16:00;;;;;59.57;59.57;37.82;37.82
1436882400;14.07.2015 17:00;;;;;54.93;54.93;36.8;36.8
1436886000;14.07.2015 18:00;;;;;50.09;50.09;35.39;35.39
1436889600;14.07.2015 19:00;;;;;50.08;50.08;38.12;38.12
1436893200;14.07.2015 20:00;;;;;57.18;57.18;48.92;48.92
1436896800;14.07.2015 21:00;;;;;50.06;50.06;35.34;35.34
1436900400;14.07.2015 22:00;;;;;50.05;50.05;35.38;35.38
1436904000;14.07.2015 23:00;;;;;50.09;50.09;35.37;35.37
1436907600;15.07.2015 00:00;;;;;28.02;28.02;17.54;17.54
1436911200;15.07.2015 01:00;;;;;28.09;28.09;19.55;19.55
1436914800;15.07.2015 02:00;;;;;28.05;28.05;6.54;6.54
1436918400;15.07.2015 03:00;;;;;28.02;28.02;5.86;5.86
1436922000;15.07.2015 04:00;;;;;9.09;9.09;5.59;5.59
1436925600;15.07.2015 05:00;;;;;28.02;28.02;5.52;5.52
1436929200;15.07.2015 06:00;;;;;40.46;40.46;35.4;35.4
1436932800;15.07.2015 07:00;;;;;58.02;58.02;38.74;38.74
1436936400;15.07.2015 08:00;;;;;58.08;58.08;35.52;35.52
1436940000;15.07.2015 09:00;;;;;60.05;60.05;35.59;35.59
1436943600;15.07.2015 10:00;;;;;63.01;63.01;51.1;51.1
1436947200;15.07.2015 11:00;;;;;65.07;65.07;48.97;48.97
1436950800;15.07.2015 12:00;;;;;58.1;58.1;52.91;52.91
1436954400;15.07.2015 13:00;;;;;65.04;65.04;43.94;43.94
1436958000;15.07.2015 14:00;;;;;65.01;65.01;35.56;35.56
1436961600;15.07.2015 15:00;;;;;66.7;66.7;35.57;35.57
1436965200;15.07.2015 16:00;;;;;59.51;59.51;35.51;35.51
1436968800;15.07.2015 17:00;;;;;58.01;58.01;33.59;33.59
1436972400;15.07.2015 18:00;;;;;58;58;35.5;35.5
1436976000;15.07.2015 19:00;;;;;50.09;50.09;34.2;34.2
1436979600;15.07.2015 20:00;;;;;58.07;58.07;40.15;40.15
1436983200;15.07.2015 21:00;;;;;34.92;34.92;34.92;34.92
1436986800;15.07.2015 22:00;;;;;50.05;50.05;35.59;35.59
1436990400;15.07.2015 23:00;;;;;52.02;52.02;35.51;35.51
1436994000;16.07.2015 00:00;;;;;28.52;28.52;23.45;23.45
1436997600;16.07.2015 01:00;;;;;21.09;21.09;9.53;9.53
1437001200;16.07.2015 02:00;;;;;8.56;8.56;8.56;8.56
1437004800;16.07.2015 03:00;;;;;8.04;8.04;8.04;8.04
1437008400;16.07.2015 04:00;;;;;7.76;7.76;7.76;7.76
1437012000;16.07.2015 05:00;;;;;7.09;7.09;7.09;7.09
1437015600;16.07.2015 06:00;;;;;52;52;10.92;10.92
1437019200;16.07.2015 07:00;;;;;56.21;56.21;35.44;35.44
1437022800;16.07.2015 08:00;;;;;56.3;56.3;35.52;35.52
1437026400;16.07.2015 09:00;;;;;66.71;66.71;43.99;43.99
1437030000;16.07.2015 10:00;;;;;66.7;66.7;35.59;35.59
1437033600;16.07.2015 11:00;;;;;63.09;63.09;35.76;35.76
1437037200;16.07.2015 12:00;;;;;63.02;63.02;43.97;43.97
1437040800;16.07.2015 13:00;;;;;63.08;63.08;49.92;49.92
1437044400;16.07.2015 14:00;;;;;63.02;63.02;43.9;43.9
1437048000;16.07.2015 15:00;;;;;65.02;65.02;41.56;41.56
1437051600;16.07.2015 16:00;;;;;60;60;39.98;39.98
1437055200;16.07.2015 17:00;;;;;56.22;56.22;41.25;41.25
1437058800;16.07.2015 18:00;;;;;56.22;56.22;35.53;35.53
1437062400;16.07.2015 19:00;;;;;56.22;56.22;35.56;35.56
1437066000;16.07.2015 20:00;;;;;56.27;56.27;35.58;35.58
1437069600;16.07.2015 21:00;;;;;50.08;50.08;35.53;35.53
1437073200;16.07.2015 22:00;;;;;50.01;50.01;35.55;35.55
1437076800;16.07.2015 23:00;;;;;52.01;52.01;35.57;35.57
1437080400;17.07.2015 00:00;;;;;27.59;27.59;21.89;21.89
1437170400;18.07.2015 01:00;;;;;33.51;33.51;7.6;33.51
1437174000;18.07.2015 02:00;;;;;9.08;9.08;8.35;9.08
1437177600;18.07.2015 03:00;;;;;9.05;9.05;7.18;9.05
1437181200;18.07.2015 04:00;;;;;8.02;8.02;6.2;6.2
1437184800;18.07.2015 05:00;;;;;7.1;7.1;5.29;5.29
1437188400;18.07.2015 06:00;;;;;8.06;8.06;7.48;8.06
1437192000;18.07.2015 07:00;;;;;48.01;48.01;12.36;33.51
1437195600;18.07.2015 08:00;;;;;48.05;48.05;21.18;33.54
1437199200;18.07.2015 09:00;;;;;48.03;48.03;27.36;33.56
1437202800;18.07.2015 10:00;;;;;50.93;50.93;26.15;33.53
1437206400;18.07.2015 11:00;;;;;48.1;48.1;26.77;33.53
1437210000;18.07.2015 12:00;;;;;48.08;48.08;27.19;33.52
1437213600;18.07.2015 13:00;;;;;48.07;48.07;26.18;33.52
1437217200;18.07.2015 14:00;;;;;48.07;48.07;24.04;33.51
1437220800;18.07.2015 15:00;;;;;50.02;50.02;23.67;33.5
1437224400;18.07.2015 16:00;;;;;48.08;48.08;24.03;24.03
1437228000;18.07.2015 17:00;;;;;48.08;48.08;24.95;24.95
1437231600;18.07.2015 18:00;;;;;48.09;48.09;23.22;23.22
1437235200;18.07.2015 19:00;;;;;48.08;48.08;24.74;24.74
1437238800;18.07.2015 20:00;;;;;48.09;48.09;22.47;22.47
1437242400;18.07.2015 21:00;;;;;50.04;50.04;19.99;19.99
1437246000;18.07.2015 22:00;;;;;50.98;50.98;24.78;24.78
1437249600;18.07.2015 23:00;;;;;50.01;50.01;26.97;33.5
1437253200;19.07.2015 00:00;;;;;27.32;27.32;17.15;17.15
1437256800;19.07.2015 01:00;;;;;11.56;11.56;11.56;11.56
1437260400;19.07.2015 02:00;;;;;10.02;10.02;9.6;9.6
1437264000;19.07.2015 03:00;;;;;6.26;6.26;6.26;6.26
1437267600;19.07.2015 04:00;;;;;5.58;5.58;5.58;5.58
1437271200;19.07.2015 05:00;;;;;5.06;5.06;5.06;5.06
1437274800;19.07.2015 06:00;;;;;5.73;5.73;5.73;5.73
1437278400;19.07.2015 07:00;;;;;21.08;21.08;10.18;10.18
1437282000;19.07.2015 08:00;;;;;21.04;21.04;16.92;16.92
1437285600;19.07.2015 09:00;;;;;17.9;17.9;17.9;17.9
1437289200;19.07.2015 10:00;;;;;53.61;53.61;18.35;18.35
1437292800;19.07.2015 11:00;;;;;53.61;53.61;25.15;25.15
1437296400;19.07.2015 12:00;;;;;53.6;53.6;24.07;24.07
1437300000;19.07.2015 13:00;;;;;53.6;53.6;23.83;23.83
1437303600;19.07.2015 14:00;;;;;53.6;53.6;22.22;22.22
1437307200;19.07.2015 15:00;;;;;53.61;53.61;20;20
1437310800;19.07.2015 16:00;;;;;53.61;53.61;21.77;21.77
1437314400;19.07.2015 17:00;;;;;53.62;53.62;21.57;21.57
1437318000;19.07.2015 18:00;;;;;53.61;53.61;17.59;17.59
1437321600;19.07.2015 19:00;;;;;53.61;53.61;20.72;20.72
1437325200;19.07.2015 20:00;;;;;53.62;53.62;21.42;33.55
1437328800;19.07.2015 21:00;;;;;53.62;53.62;23.11;33.54
1437332400;19.07.2015 22:00;;;;;53.62;53.62;31.85;33.53
1437336000;19.07.2015 23:00;;;;;52.08;52.08;33.6;33.6
1437339600;20.07.2015 00:00;;;;;27.58;27.58;24.95;24.95
1437343200;20.07.2015 01:00;;;;;14.61;14.61;14.61;14.61
1437346800;20.07.2015 02:00;;;;;9.3;9.3;9.3;9.3
1437350400;20.07.2015 03:00;;;;;8.05;8.05;8.05;8.05
1437354000;20.07.2015 04:00;;;;;7.56;7.56;7.56;7.56
1437357600;20.07.2015 05:00;;;;;7.29;7.29;7.29;7.29
1437361200;20.07.2015 06:00;;;;;42.21;42.21;22.55;42.21
1437364800;20.07.2015 07:00;;;;;55.9;55.9;75.56;55.9
1437368400;20.07.2015 08:00;;;;;63.1;63.1;63.1;63.1
1437372000;20.07.2015 09:00;;;;;66.73;66.73;66.73;66.73
1437375600;20.07.2015 10:00;;;;;66.73;66.73;66.73;66.73
1437379200;20.07.2015 11:00;;;;;66.71;66.71;66.71;66.71
1437382800;20.07.2015 12:00;;;;;66.71;66.71;66.71;66.71
1437386400;20.07.2015 13:00;;;;;66.72;66.72;66.72;66.72
1437390000;20.07.2015 14:00;;;;;60.03;60.03;60.03;60.03
1437393600;20.07.2015 15:00;;;;;63;63;63;63
1437397200;20.07.2015 16:00;;;;;57.6;57.6;57.6;57.6
1437400800;20.07.2015 17:00;;;;;55.84;55.84;55.84;55.84
1437404400;20.07.2015 18:00;;;;;50.05;50.05;33.59;33.59
1437408000;20.07.2015 19:00;;;;;50.08;50.08;24.67;24.67
1437411600;20.07.2015 20:00;;;;;55.82;55.82;28.84;28.84
1437415200;20.07.2015 21:00;;;;;53.09;53.09;23.49;23.49
1437418800;20.07.2015 22:00;;;;;50.02;50.02;28.98;28.98
1437422400;20.07.2015 23:00;;;;;50.03;50.03;28.44;28.44
1437426000;21.07.2015 00:00;;;;;27.55;27.55;17.74;17.74
1437429600;21.07.2015 01:00;;;;;11.47;11.47;11.47;11.47
1437433200;21.07.2015 02:00;;;;;9.1;9.1;8.74;8.74
1437436800;21.07.2015 03:00;;;;;8.01;8.01;8.01;8.01
1437440400;21.07.2015 04:00;;;;;7.34;7.34;7.34;7.34
1437444000;21.07.2015 05:00;;;;;6.37;6.37;6.37;6.37
1437447600;21.07.2015 06:00;;;;;16.67;16.67;16.67;16.67
1437451200;21.07.2015 07:00;;;;;30.46;30.46;30.46;30.46
1437454800;21.07.2015 08:00;;;;;56.63;56.63;33.6;33.6
1437458400;21.07.2015 09:00;;;;;56.66;56.66;34.01;34.01
1437462000;21.07.2015 10:00;;;;;56.67;56.67;35.56;35.56
1437465600;21.07.2015 11:00;;;;;56.69;56.69;35.51;35.51
1437469200;21.07.2015 12:00;;;;;56.68;56.68;35.55;35.55
1437472800;21.07.2015 13:00;;;;;56.69;56.69;35.52;35.52
1437476400;21.07.2015 14:00;;;;;56.69;56.69;35.52;35.52
1437480000;21.07.2015 15:00;;;;;56.68;56.68;34.03;34.03
1437483600;21.07.2015 16:00;;;;;56.67;56.67;33.55;33.55
1437487200;21.07.2015 17:00;;;;;50.1;50.1;34.03;34.03
1437490800;21.07.2015 18:00;;;;;56.64;56.64;33.59;33.59
1437494400;21.07.2015 19:00;;;;;56.62;56.62;34.06;34.06
1437498000;21.07.2015 20:00;;;;;56.62;56.62;34.06;34.06
1437501600;21.07.2015 21:00;;;;;52.97;52.97;33.56;33.56
1437505200;21.07.2015 22:00;;;;;50.02;50.02;33.51;33.51
1437508800;21.07.2015 23:00;;;;;32.38;32.38;32.38;32.38
1437512400;22.07.2015 00:00;;;;;27.5;27.5;22.32;22.32
1437516000;22.07.2015 01:00;;;;;11.42;11.42;11.42;11.42
1437519600;22.07.2015 02:00;;;;;8.3;8.3;8.3;8.3
1437523200;22.07.2015 03:00;;;;;7.88;7.88;7.88;7.88
1437526800;22.07.2015 04:00;;;;;7.58;7.58;7.58;7.58
1437530400;22.07.2015 05:00;;;;;7.18;7.18;7.18;7.18
1437534000;22.07.2015 06:00;;;;;16.93;16.93;16.93;16.93
1437537600;22.07.2015 07:00;;;;;33.51;33.51;33.51;33.51
1437541200;22.07.2015 08:00;;;;;38.15;38.15;36.9;36.9
1437544800;22.07.2015 09:00;;;;;58.62;58.62;42.42;42.42
1437548400;22.07.2015 10:00;;;;;58.62;58.62;46.39;46.39
1437552000;22.07.2015 11:00;;;;;58.64;58.64;36.02;36.02
1437555600;22.07.2015 12:00;;;;;58.63;58.63;43.71;43.71
1437559200;22.07.2015 13:00;;;;;58.64;58.64;45.83;45.83
1437562800;22.07.2015 14:00;;;;;58.65;58.65;41.92;41.92
1437566400;22.07.2015 15:00;;;;;58.64;58.64;35.55;35.55
1437570000;22.07.2015 16:00;;;;;58.63;58.63;35.52;35.52
1437573600;22.07.2015 17:00;;;;;58.61;58.61;34.09;34.09
1437577200;22.07.2015 18:00;;;;;58.6;58.6;34.04;34.04
1437580800;22.07.2015 19:00;;;;;55.07;55.07;34.02;34.02
1437584400;22.07.2015 20:00;;;;;58.61;58.61;34.09;34.09
1437588000;22.07.2015 21:00;;;;;38.19;38.19;34.05;34.05
1437591600;22.07.2015 22:00;;;;;50.02;50.02;41.28;41.28
1437595200;22.07.2015 23:00;;;;;50.02;50.02;35.53;35.53
1437598800;23.07.2015 00:00;;;;;28.03;28.03;28.03;28.03
1437602400;23.07.2015 01:00;;;;;52.02;52.02;13.22;13.22
1437606000;23.07.2015 02:00;;;;;50.03;50.03;10.03;10.03
1437609600;23.07.2015 03:00;;;;;26.09;26.09;7.8;7.8
1437613200;23.07.2015 04:00;;;;;26.02;26.02;7.19;7.19
1437616800;23.07.2015 05:00;;;;;26.03;26.03;7.04;7.04
1437620400;23.07.2015 06:00;;;;;50.05;50.05;19.23;19.23
