System;Total production;Total surplus;Total shortage;Total unused;Net surplus;Average cost;Difference from arbitrage
Renewables only;9804275.0269393;1195261.00472708;-1845507.9559523;1839504.16964559;-650246.951225214;92.9963971043142;0
Renewables only;9150403.73177998;1084333.26544186;-2118183.48196664;1723241.45221892;-1033850.21652478;72.853037610799;0
Renewables only;9121216.12761222;1113829.87819835;-1880205.74371019;1705226.48821281;-766375.865511844;281.476275243535;0
Renewables only;8566446.58901887;973819.047088971;-2042955.38205239;1601051.93084122;-1069136.33496342;107.03949896692;0
Renewables only;9984984.70552965;1220940.71906825;-1780820.40603251;1797815.93313994;-559879.686964254;118.332317603477;0
Renewables only;7950954.95878507;891295.934124465;-2195011.54076626;1249083.906081;-1303715.60664179;60.7428703105841;0
Renewables only;8823680.13762092;1072525.28769648;-1842425.2817605;1594978.55698476;-769899.994064025;97.2632444239662;0
Renewables only;9764420.50544855;1171715.08166772;-1722212.45271241;1848661.727456;-550497.371044691;87.1143345547688;0
Renewables only;8798467.37186712;1009030.91895062;-2037131.21406627;1382391.41372164;-1028100.29511566;149.800332175849;0
Renewables only;12407788.6459398;1559446.29204128;-993135.899552429;3417913.57239315;566310.392488854;117.032661988177;0
Renewables only;9816022.64085892;1173207.11355377;-1739051.05054775;1831145.74876184;-565843.936993983;97.2251449833113;0
Renewables only;9353924.83539433;1140590.67820896;-1942109.26801292;1755104.45630062;-801518.589803963;145.464212921762;0
Renewables only;10660507.3117185;1320604.86335455;-1159308.83651402;2642484.96368293;161296.026840534;205.637471561599;0
Renewables only;8000753.199393;859742.379583081;-2450983.58839761;1143237.25668493;-1591241.20881453;111.728829196655;0
Renewables only;8925971.35558848;1026319.08381634;-2039786.02778156;1450353.93228615;-1013466.94396522;114.560378032058;0
Renewables only;9337649.28838574;1086403.06373471;-1813969.62374303;1644600.05485301;-727566.560008322;121.747208716647;0
Renewables only;11812688.1003492;1566279.85114674;-1017128.99258153;2948961.9841607;549150.858565216;100.978931405623;0
Renewables only;9454775.19983233;1095469.49212007;-1742015.26203097;2008306.76908514;-646545.7699109;164.038267458681;0
Renewables only;9720580.02372297;1165142.08171719;-1586598.40894305;2099012.04733975;-421456.327225861;140.271306452044;0
Renewables only;9373491.69897644;1124507.00365528;-1744289.4883263;1848437.28531189;-619782.484671022;122.268944626004;0
Renewables only;9995438.52743807;1257594.77724421;-1585257.37916063;1818496.16661876;-327662.601916421;113.542513078356;0
Renewables only;11956165.8852225;1576078.82788234;-873022.398612548;2960622.32539393;703056.429269789;131.243192973896;0
Renewables only;10137390.6503003;1272005.64386194;-1384693.54767577;2336890.36107844;-112687.903813825;119.852527453987;0
Renewables only;9938875.78138243;1217930.10020504;-1848221.61679127;1920751.38501067;-630291.51658622;68.9425095070551;0
Renewables only;10057451.4109918;1296439.31448387;-1408719.48691059;2032573.48142813;-112280.172426717;144.292245096258;0
Renewables only;12113508.553549;1581468.83136273;-858947.342972321;3342025.64927849;722521.488390414;237.814392283718;0
Renewables only;8333761.73577078;937574.95755201;-2076702.91193425;1415924.52534579;-1139127.95438224;163.073594001333;0
Renewables only;10331272.51657;1268505.27568735;-1524733.35024353;2391909.20471635;-256228.074556183;141.374787183994;0
Renewables only;10287877.9941271;1286387.81456795;-1615988.9139508;2305511.00442966;-329601.099382854;123.458754831068;0
Renewables only;9878122.19510732;1228744.56118781;-1642977.08712301;2070221.29248621;-414232.525935202;66.6782044216698;0
Renewables only;7970796.46933207;905793.550167286;-2282516.2678107;1195972.9007756;-1376722.71764342;111.654311393798;0
Renewables only;10333605.4934533;1332956.58677616;-1410782.42257941;2137443.19857043;-77825.8358032519;147.38334143382;0
Renewables only;9164618.43580723;1111046.58028366;-1830464.22120447;1820089.34247248;-719417.640920812;198.058156719876;0
Renewables only;10625241.3493728;1362108.28108202;-1426859.7001359;2302781.52904186;-64751.4190538853;116.233656149537;0
Renewables only;10645896.3978467;1313618.82969674;-1401468.78004693;2362498.33675225;-87849.9503501902;187.517024161203;0
Renewables only;9617284.5665152;1162745.02729452;-1631338.57484084;1807979.93878694;-468593.54754632;88.403201956962;0
Renewables only;10476077.3333403;1344295.58140557;-1299005.88984318;2448846.81352271;45289.6915623853;88.2761397929293;0
Renewables only;8982045.07798441;1052024.35957592;-1706993.16470982;1813686.59639907;-654968.805133902;84.0014705217162;0
Renewables only;8194360.10254003;952313.867380863;-2246883.31185084;1379272.75262178;-1294569.44446997;60.4965642524636;0
Renewables only;9458504.37900946;1157892.65901907;-1977959.68914146;1811383.70165112;-820067.030122399;82.243483019507;0
Renewables only;9166404.14882735;1088160.38505959;-1775953.73991834;1677400.68572723;-687793.354858747;95.3871272796434;0
Renewables only;9267141.34430177;1146578.45099917;-1916601.8011385;1706939.30298325;-770023.35013933;75.1812848093894;0
Renewables only;9676866.58603423;1161064.30702817;-1651432.80660206;2046354.44796009;-490368.49957389;110.644685937277;0
Renewables only;10272132.6135217;1301463.64739554;-1387897.8254849;2198478.49535689;-86434.1780893644;84.6312976307642;0
Renewables only;9748392.03430235;1185800.53689036;-1777419.27522285;2192112.40652741;-591618.738332488;123.075970135965;0
Renewables only;8316980.23290738;926902.633519216;-2232864.84699542;1312908.81181039;-1305962.2134762;75.477230708221;0
Renewables only;9723939.37344865;1153009.24077527;-1621297.60979325;1965027.32604583;-468288.369017983;175.249999414771;0
Renewables only;10261422.9572156;1276799.94643002;-1472577.11757726;2139070.1214518;-195777.171147248;87.2809005397374;0
Renewables only;10086294.8097112;1282517.2558747;-1441275.75865425;2187062.38659128;-158758.502779554;98.1112602270275;0
Renewables only;8351700.64579678;927675.202548399;-2365492.91358822;1406382.54331717;-1437817.71103982;147.984691087467;0
Renewables only;8692984.04686988;1025423.27377051;-2039419.75868247;1641120.61304441;-1013996.48491196;93.7993118302999;0
Renewables only;8991799.61822149;1103947.32037861;-1912806.8448055;1575050.85663894;-808859.52442689;125.456059658775;0
Renewables only;9452959.50804347;1157247.19819044;-1715862.07923419;1691157.99405731;-558614.881043754;122.317563518662;0
Renewables only;8207876.6377138;944973.29081127;-2189209.68791323;1309908.868183;-1244236.39710196;140.185353318778;0
Renewables only;9018467.16724448;1065109.2675851;-1724099.17435757;1577288.28378292;-658989.906772472;91.8425169337828;0
Renewables only;11466251.2098643;1419707.75539202;-1261850.72246294;3084224.50660946;157857.032929075;87.8515696572457;0
Renewables only;8502387.89023308;1009808.83466386;-2277471.59978807;1474933.36294844;-1267662.76512421;115.593035439282;0
Renewables only;9734732.93679089;1188754.90804794;-1593978.63522972;2067201.50463279;-405223.727181781;131.635293137939;0
Renewables only;11187869.8979762;1437692.48605175;-1089142.29696318;2683743.54108164;348550.189088562;132.172372575082;0
Renewables only;8740210.06726087;1005348.29195954;-2340034.34380005;1370793.61371641;-1334686.05184052;161.31956253335;0
Renewables only;9429573.96876563;1147061.42015949;-1687056.72718424;1895851.38542606;-539995.307024747;94.8311713633363;0
Renewables only;11056594.4038997;1452800.10566093;-1123944.5493723;2499476.94359704;328855.556288625;108.295280881868;0
Renewables only;8225288.35108792;931251.871093116;-2267631.20034709;1739317.65258963;-1336379.32925397;128.058674122394;0
Renewables only;10018233.3255806;1191343.37514888;-1683446.00622893;2052005.52860049;-492102.631080051;105.5220229245;0
Renewables only;9779397.33204949;1204139.11526667;-1758563.35987198;1811344.03689756;-554424.24460531;82.6577694964684;0
Renewables only;8000617.27487129;883503.738776536;-2251457.25530369;1331308.03012442;-1367953.51652715;122.97887568276;0
Renewables only;8785906.78154014;1036863.78184753;-1942581.54860312;1675485.34017508;-905717.766755592;134.143361094467;0
Renewables only;7924170.51199858;877776.381572873;-2296407.27647598;1142544.84916189;-1418630.8949031;74.9199929178354;0
Renewables only;9696948.45939135;1154544.14007162;-1655993.32344992;1967392.92838423;-501449.1833783;105.422776871218;0
Renewables only;8467205.11720083;979731.264110876;-2138454.26578965;1330841.11075403;-1158723.00167877;115.285759439738;0
Renewables only;9702222.21601866;1161645.78506949;-1699254.51180923;1809340.21194006;-537608.726739734;77.2034893846304;0
Renewables only;9363739.8328166;1137735.22589794;-1809255.37962456;1551386.4465467;-671520.153726621;90.6787234074991;0
Renewables only;9697183.28787233;1181159.50435771;-1689461.38456192;2022856.93845892;-508301.880204215;140.756731531088;0
Renewables only;9433360.99405413;1155459.26837955;-1759012.47659299;1797151.41522986;-603553.208213438;84.6044581070915;0
Renewables only;10862229.5508599;1374408.16669967;-1425893.67483841;2611712.2109732;-51485.5081387407;128.329625614028;0
Renewables only;10026942.8419888;1211378.18598129;-1566608.73575732;2262555.99438365;-355230.549776032;83.3601764614785;0
Renewables only;8813723.04927223;1052530.75176951;-1890270.34131559;1429604.39994608;-837739.589546076;210.787367165881;0
Renewables only;9280445.90284513;1111123.47007431;-1726673.63133299;1646986.04204112;-615550.161258673;114.066025432426;0
Renewables only;9078098.53640767;1062795.61874519;-2047437.11089186;1760939.88337389;-984641.492146672;167.853117131755;0
Renewables only;7847230.44083008;891196.656032221;-2370575.79786042;1165702.36650317;-1479379.1418282;144.470268606447;0
Renewables only;9502913.55545824;1169424.25917235;-1800516.4836085;2001169.43096602;-631092.224436152;99.9236566767072;0
Renewables only;9194392.90732908;1091833.39461066;-1828145.00452711;1694998.67247546;-736311.609916447;77.7824339679209;0
Renewables only;8100078.00023407;857164.255941076;-2379646.77857476;1285431.2442892;-1522482.52263368;78.1574909000985;0
Renewables only;9421172.60204749;1119216.76409212;-1816672.39833224;1786945.99451864;-697455.634240116;187.723444327693;0
Renewables only;10372952.3561758;1283448.42487691;-1518423.62623701;2385244.08678462;-234975.201360098;140.119174522051;0
Renewables only;9392649.53015773;1156526.28676501;-1785524.52379542;1818590.00497705;-628998.237030412;93.3536847349814;0
Renewables only;11040037.1724967;1419506.94210861;-1204170.51358442;2545061.5479047;215336.428524187;97.3969207709703;0
Renewables only;8768597.55316945;1008706.81383339;-2165262.0331142;1362099.7230757;-1156555.2192808;59.2089042865325;0
Renewables only;7914518.47534451;904771.553072006;-2197201.10841734;1108706.00493137;-1292429.55534534;221.752352134281;0
Renewables only;10644794.2956674;1324677.83813986;-1500549.85983434;2318107.50683445;-175872.021694487;132.331940475706;0
Renewables only;8218713.51169888;913533.615000407;-2169305.55622549;1157637.59601278;-1255771.94122508;107.758940129476;0
Renewables only;7170592.5571426;741829.901052058;-2860957.80505947;870728.888697096;-2119127.90400741;112.685200923583;0
Renewables only;10473079.6743097;1351291.03814495;-1505271.37919325;2280237.66474381;-153980.341048306;160.399474814694;0
Renewables only;10975163.3402628;1444709.35322716;-1251714.59014046;2553490.36759747;192994.763086703;136.215071450581;0
Renewables only;10150762.0545566;1263878.36728211;-1572829.62808605;2317412.42768346;-308951.260803937;117.1221806481;0
Renewables only;8293372.4473132;961270.17883468;-2188824.64000692;1396706.04717277;-1227554.46117224;100.93988709967;0
Renewables only;8787805.08068387;1054322.545192;-2086791.37464018;1470406.22300307;-1032468.82944819;135.624425191207;0
Renewables only;9757900.79767721;1201902.43870042;-1476862.06703924;2136957.5878082;-274959.628338819;118.290038856179;0
Renewables only;9656531.93598988;1191387.04479783;-1652348.42312936;1868131.83802739;-460961.378331533;101.447358590595;0
Renewables only;9603695.1931519;1159761.71327035;-1620935.27012707;1906542.15942799;-461173.556856722;111.607831975523;0
Renewables only;9229344.11335805;1082455.87513533;-1943488.8631278;1633576.03602743;-861032.987992465;104.3064978152;0
Renewables only;9553324.3694648;1214250.54479267;-1461005.67887635;1715182.67160647;-246755.134083681;73.313084156026;0
Renewables only;8839241.23210064;1065219.01346743;-1872128.95903631;1506386.13910407;-806909.945568884;54.8793419358801;0
Renewables only;8807526.12931411;1009197.9621073;-2174413.54175952;1227333.035014;-1165215.57965222;79.8396839579115;0
Renewables only;8837981.51089528;1053493.1950101;-1826015.08519401;1470495.68367057;-772521.890183919;77.9687212739034;0
Renewables only;8934141.3852806;1041888.43609938;-2097685.56055653;1301246.50123551;-1055797.12445715;192.003499135622;0
Renewables only;9013570.02973291;1054812.61526112;-1977844.86131299;1396553.34420013;-923032.246051872;104.676339284589;0
Renewables only;10855374.2069908;1389224.54804251;-1256520.54595458;2411199.37607667;132704.002087926;96.8539798554947;0
Renewables only;9967717.65448196;1226764.37585131;-1851880.05214649;1911629.20451661;-625115.676295173;73.8320595798286;0
Renewables only;9906465.81939905;1243394.36190743;-1437305.66841165;1796479.55807937;-193911.306504221;123.588566423104;0
Renewables only;9297222.3377175;1128394.15246638;-1773346.770887;1671402.64316073;-644952.618420616;161.235899422185;0
Renewables only;9919796.06598387;1214252.93062506;-1636548.7494433;2071024.83741474;-422295.818818238;128.509872499651;0
Renewables only;9731999.5359793;1208378.37373081;-1660455.83229866;1866322.83999785;-452077.458567847;145.129657817968;0
Renewables only;8678894.2885793;1054568.31558484;-2069178.14688855;1587193.15688059;-1014609.83130371;98.2538145742533;0
Renewables only;10524428.2607895;1299967.01934682;-1423396.91691836;2621168.88391135;-123429.897571546;188.541726589814;0
Renewables only;9168520.23162165;1084612.76174755;-1968411.9834317;1659873.05768915;-883799.221684145;141.027928923468;0
Renewables only;10077674.7098213;1209054.37215412;-1646451.12358363;2240052.57763809;-437396.751429511;144.264124707896;0
Renewables only;9009697.60394226;1081566.33320036;-1753438.28098825;1634448.84972323;-671871.947787888;101.435817483032;0
Renewables only;9583724.74991686;1112691.91774127;-1736605.31518646;1817926.59837834;-623913.397445186;151.396183287765;0
Renewables only;9534684.55942435;1156948.56462171;-1752401.28869231;1751950.93529275;-595452.724070606;150.781122540591;0
Renewables only;11393926.6753374;1464972.27864903;-1212988.11005044;3006658.73540958;251984.168598585;102.34406446051;0
Renewables only;12097414.403018;1573258.82790993;-1004071.77748574;3457149.75645445;569187.050424191;109.14146833989;0
Renewables only;9217163.2334452;1116862.81165304;-1812982.35580426;1696289.81368055;-696119.544151217;218.315842945764;0
Renewables only;8452280.54818774;971159.892804657;-2223731.87245049;1211909.62163725;-1252571.97964583;147.763753385552;0
Renewables only;8433665.8081582;956510.194984662;-2013588.95618718;1515541.73950943;-1057078.76120252;79.7651533187664;0
Renewables only;9768492.68646668;1202372.98485935;-1620630.04953399;1815087.84064408;-418257.064674639;67.4686450952882;0
